#    L    TT             EE             BB             TE             PP             PT             PE         
   706    1.89400E+03    3.68733E+01    8.47465E-02   -1.04479E+02    1.14647E-08    1.06986E-05   -1.20404E-06
   707    1.89957E+03    3.67663E+01    8.48294E-02   -1.05775E+02    1.14399E-08    1.07331E-05   -1.20133E-06
   708    1.90527E+03    3.66537E+01    8.49133E-02   -1.07048E+02    1.14151E-08    1.07671E-05   -1.19850E-06
   709    1.91110E+03    3.65359E+01    8.49983E-02   -1.08297E+02    1.13905E-08    1.08004E-05   -1.19554E-06
   710    1.91706E+03    3.64128E+01    8.50844E-02   -1.09522E+02    1.13659E-08    1.08331E-05   -1.19245E-06
   711    1.92315E+03    3.62844E+01    8.51715E-02   -1.10723E+02    1.13415E-08    1.08651E-05   -1.18924E-06
   712    1.92936E+03    3.61509E+01    8.52597E-02   -1.11898E+02    1.13171E-08    1.08966E-05   -1.18591E-06
   713    1.93568E+03    3.60122E+01    8.53490E-02   -1.13047E+02    1.12928E-08    1.09274E-05   -1.18246E-06
   714    1.94212E+03    3.58685E+01    8.54393E-02   -1.14170E+02    1.12685E-08    1.09576E-05   -1.17888E-06
   715    1.94868E+03    3.57198E+01    8.55307E-02   -1.15266E+02    1.12444E-08    1.09872E-05   -1.17518E-06
   716    1.95533E+03    3.55660E+01    8.56232E-02   -1.16335E+02    1.12203E-08    1.10161E-05   -1.17137E-06
   717    1.96209E+03    3.54073E+01    8.57167E-02   -1.17376E+02    1.11964E-08    1.10444E-05   -1.16743E-06
   718    1.96895E+03    3.52438E+01    8.58113E-02   -1.18388E+02    1.11725E-08    1.10721E-05   -1.16338E-06
   719    1.97591E+03    3.50755E+01    8.59069E-02   -1.19371E+02    1.11487E-08    1.10991E-05   -1.15921E-06
   720    1.98296E+03    3.49025E+01    8.60036E-02   -1.20325E+02    1.11249E-08    1.11255E-05   -1.15493E-06
   721    1.99010E+03    3.47250E+01    8.61013E-02   -1.21250E+02    1.11013E-08    1.11513E-05   -1.15053E-06
   722    1.99733E+03    3.45430E+01    8.62000E-02   -1.22144E+02    1.10777E-08    1.11764E-05   -1.14601E-06
   723    2.00465E+03    3.43567E+01    8.62998E-02   -1.23009E+02    1.10542E-08    1.12008E-05   -1.14138E-06
   724    2.01204E+03    3.41662E+01    8.64006E-02   -1.23844E+02    1.10308E-08    1.12246E-05   -1.13664E-06
   725    2.01952E+03    3.39715E+01    8.65024E-02   -1.24647E+02    1.10075E-08    1.12478E-05   -1.13179E-06
   726    2.02707E+03    3.37728E+01    8.66052E-02   -1.25420E+02    1.09842E-08    1.12703E-05   -1.12682E-06
   727    2.03470E+03    3.35701E+01    8.67089E-02   -1.26160E+02    1.09611E-08    1.12922E-05   -1.12175E-06
   728    2.04240E+03    3.33635E+01    8.68137E-02   -1.26870E+02    1.09380E-08    1.13134E-05   -1.11656E-06
   729    2.05015E+03    3.31532E+01    8.69194E-02   -1.27547E+02    1.09150E-08    1.13339E-05   -1.11127E-06
   730    2.05797E+03    3.29391E+01    8.70261E-02   -1.28191E+02    1.08920E-08    1.13538E-05   -1.10587E-06
   731    2.06585E+03    3.27215E+01    8.71337E-02   -1.28803E+02    1.08692E-08    1.13730E-05   -1.10036E-06
   732    2.07378E+03    3.25002E+01    8.72423E-02   -1.29381E+02    1.08464E-08    1.13916E-05   -1.09475E-06
   733    2.08175E+03    3.22757E+01    8.73517E-02   -1.29926E+02    1.08237E-08    1.14095E-05   -1.08903E-06
   734    2.08978E+03    3.20477E+01    8.74621E-02   -1.30437E+02    1.08010E-08    1.14267E-05   -1.08320E-06
   735    2.09783E+03    3.18165E+01    8.75734E-02   -1.30914E+02    1.07785E-08    1.14432E-05   -1.07728E-06
   736    2.10594E+03    3.15823E+01    8.76855E-02   -1.31357E+02    1.07560E-08    1.14591E-05   -1.07125E-06
   737    2.11406E+03    3.13450E+01    8.77985E-02   -1.31765E+02    1.07336E-08    1.14743E-05   -1.06512E-06
   738    2.12222E+03    3.11048E+01    8.79123E-02   -1.32138E+02    1.07113E-08    1.14888E-05   -1.05888E-06
   739    2.13041E+03    3.08619E+01    8.80270E-02   -1.32477E+02    1.06890E-08    1.15027E-05   -1.05255E-06
   740    2.13861E+03    3.06163E+01    8.81424E-02   -1.32779E+02    1.06668E-08    1.15158E-05   -1.04612E-06
   741    2.14682E+03    3.03682E+01    8.82587E-02   -1.33047E+02    1.06447E-08    1.15283E-05   -1.03959E-06
   742    2.15504E+03    3.01177E+01    8.83757E-02   -1.33280E+02    1.06227E-08    1.15401E-05   -1.03296E-06
   743    2.16328E+03    2.98649E+01    8.84935E-02   -1.33477E+02    1.06007E-08    1.15512E-05   -1.02624E-06
   744    2.17151E+03    2.96099E+01    8.86120E-02   -1.33639E+02    1.05788E-08    1.15616E-05   -1.01942E-06
   745    2.17973E+03    2.93530E+01    8.87313E-02   -1.33764E+02    1.05570E-08    1.15713E-05   -1.01250E-06
   746    2.18795E+03    2.90941E+01    8.88512E-02   -1.33855E+02    1.05352E-08    1.15803E-05   -1.00549E-06
   747    2.19616E+03    2.88334E+01    8.89718E-02   -1.33909E+02    1.05135E-08    1.15887E-05   -9.98391E-07
   748    2.20435E+03    2.85710E+01    8.90931E-02   -1.33927E+02    1.04919E-08    1.15963E-05   -9.91195E-07
   749    2.21252E+03    2.83070E+01    8.92150E-02   -1.33909E+02    1.04704E-08    1.16032E-05   -9.83908E-07
   750    2.22067E+03    2.80416E+01    8.93375E-02   -1.33856E+02    1.04489E-08    1.16094E-05   -9.76531E-07
   751    2.22878E+03    2.77748E+01    8.94607E-02   -1.33767E+02    1.04275E-08    1.16149E-05   -9.69063E-07
   752    2.23686E+03    2.75068E+01    8.95844E-02   -1.33641E+02    1.04062E-08    1.16197E-05   -9.61507E-07
   753    2.24491E+03    2.72376E+01    8.97087E-02   -1.33480E+02    1.03849E-08    1.16239E-05   -9.53865E-07
   754    2.25292E+03    2.69674E+01    8.98335E-02   -1.33282E+02    1.03637E-08    1.16273E-05   -9.46137E-07
   755    2.26088E+03    2.66964E+01    8.99588E-02   -1.33050E+02    1.03426E-08    1.16300E-05   -9.38326E-07
   756    2.26879E+03    2.64246E+01    9.00847E-02   -1.32781E+02    1.03215E-08    1.16320E-05   -9.30434E-07
   757    2.27666E+03    2.61524E+01    9.02110E-02   -1.32477E+02    1.03005E-08    1.16334E-05   -9.22461E-07
   758    2.28449E+03    2.58796E+01    9.03378E-02   -1.32139E+02    1.02796E-08    1.16341E-05   -9.14411E-07
   759    2.29225E+03    2.56065E+01    9.04650E-02   -1.31766E+02    1.02587E-08    1.16340E-05   -9.06283E-07
   760    2.29997E+03    2.53333E+01    9.05926E-02   -1.31357E+02    1.02379E-08    1.16334E-05   -8.98081E-07
   761    2.30762E+03    2.50601E+01    9.07207E-02   -1.30914E+02    1.02172E-08    1.16320E-05   -8.89805E-07
   762    2.31520E+03    2.47869E+01    9.08491E-02   -1.30436E+02    1.01965E-08    1.16300E-05   -8.81457E-07
   763    2.32272E+03    2.45138E+01    9.09779E-02   -1.29924E+02    1.01759E-08    1.16273E-05   -8.73040E-07
   764    2.33016E+03    2.42410E+01    9.11070E-02   -1.29376E+02    1.01554E-08    1.16239E-05   -8.64554E-07
   765    2.33752E+03    2.39687E+01    9.12364E-02   -1.28795E+02    1.01349E-08    1.16199E-05   -8.56001E-07
   766    2.34480E+03    2.36969E+01    9.13661E-02   -1.28179E+02    1.01145E-08    1.16152E-05   -8.47384E-07
   767    2.35199E+03    2.34256E+01    9.14960E-02   -1.27528E+02    1.00942E-08    1.16099E-05   -8.38703E-07
   768    2.35909E+03    2.31551E+01    9.16262E-02   -1.26842E+02    1.00739E-08    1.16039E-05   -8.29960E-07
   769    2.36608E+03    2.28855E+01    9.17566E-02   -1.26123E+02    1.00537E-08    1.15973E-05   -8.21157E-07
   770    2.37298E+03    2.26170E+01    9.18872E-02   -1.25371E+02    1.00335E-08    1.15900E-05   -8.12296E-07
   771    2.37976E+03    2.23496E+01    9.20180E-02   -1.24585E+02    1.00134E-08    1.15821E-05   -8.03378E-07
   772    2.38644E+03    2.20836E+01    9.21488E-02   -1.23766E+02    9.99342E-09    1.15736E-05   -7.94405E-07
   773    2.39300E+03    2.18190E+01    9.22798E-02   -1.22916E+02    9.97346E-09    1.15644E-05   -7.85379E-07
   774    2.39945E+03    2.15559E+01    9.24109E-02   -1.22033E+02    9.95356E-09    1.15546E-05   -7.76301E-07
   775    2.40577E+03    2.12946E+01    9.25420E-02   -1.21119E+02    9.93373E-09    1.15441E-05   -7.67173E-07
   776    2.41197E+03    2.10351E+01    9.26732E-02   -1.20175E+02    9.91395E-09    1.15331E-05   -7.57997E-07
   777    2.41806E+03    2.07776E+01    9.28044E-02   -1.19199E+02    9.89424E-09    1.15214E-05   -7.48773E-07
   778    2.42402E+03    2.05221E+01    9.29355E-02   -1.18194E+02    9.87459E-09    1.15091E-05   -7.39505E-07
   779    2.42987E+03    2.02687E+01    9.30666E-02   -1.17159E+02    9.85500E-09    1.14962E-05   -7.30193E-07
   780    2.43558E+03    2.00177E+01    9.31977E-02   -1.16095E+02    9.83547E-09    1.14827E-05   -7.20840E-07
   781    2.44118E+03    1.97689E+01    9.33286E-02   -1.15003E+02    9.81600E-09    1.14686E-05   -7.11446E-07
   782    2.44663E+03    1.95227E+01    9.34593E-02   -1.13882E+02    9.79659E-09    1.14539E-05   -7.02014E-07
   783    2.45197E+03    1.92790E+01    9.35900E-02   -1.12733E+02    9.77724E-09    1.14385E-05   -6.92545E-07
   784    2.45716E+03    1.90380E+01    9.37204E-02   -1.11556E+02    9.75795E-09    1.14226E-05   -6.83041E-07
   785    2.46220E+03    1.87998E+01    9.38506E-02   -1.10351E+02    9.73872E-09    1.14061E-05   -6.73504E-07
   786    2.46710E+03    1.85644E+01    9.39805E-02   -1.09118E+02    9.71954E-09    1.13890E-05   -6.63935E-07
   787    2.47184E+03    1.83320E+01    9.41102E-02   -1.07858E+02    9.70043E-09    1.13713E-05   -6.54336E-07
   788    2.47643E+03    1.81026E+01    9.42396E-02   -1.06570E+02    9.68137E-09    1.13530E-05   -6.44708E-07
   789    2.48084E+03    1.78765E+01    9.43686E-02   -1.05256E+02    9.66237E-09    1.13341E-05   -6.35053E-07
   790    2.48510E+03    1.76536E+01    9.44973E-02   -1.03915E+02    9.64343E-09    1.13147E-05   -6.25374E-07
   791    2.48920E+03    1.74343E+01    9.46256E-02   -1.02550E+02    9.62455E-09    1.12947E-05   -6.15670E-07
   792    2.49312E+03    1.72186E+01    9.47534E-02   -1.01160E+02    9.60572E-09    1.12741E-05   -6.05945E-07
   793    2.49688E+03    1.70066E+01    9.48808E-02   -9.97479E+01    9.58695E-09    1.12530E-05   -5.96200E-07
   794    2.50047E+03    1.67985E+01    9.50078E-02   -9.83129E+01    9.56824E-09    1.12313E-05   -5.86437E-07
   795    2.50389E+03    1.65945E+01    9.51342E-02   -9.68570E+01    9.54958E-09    1.12090E-05   -5.76656E-07
   796    2.50713E+03    1.63945E+01    9.52600E-02   -9.53794E+01    9.53098E-09    1.11862E-05   -5.66860E-07
   797    2.51021E+03    1.61986E+01    9.53854E-02   -9.38814E+01    9.51244E-09    1.11628E-05   -5.57051E-07
   798    2.51311E+03    1.60069E+01    9.55101E-02   -9.23632E+01    9.49394E-09    1.11388E-05   -5.47230E-07
   799    2.51584E+03    1.58195E+01    9.56342E-02   -9.08254E+01    9.47551E-09    1.11144E-05   -5.37399E-07
   800    2.51840E+03    1.56363E+01    9.57576E-02   -8.92672E+01    9.45713E-09    1.10893E-05   -5.27559E-07
   801    2.52078E+03    1.54575E+01    9.58803E-02   -8.76909E+01    9.43880E-09    1.10638E-05   -5.17713E-07
   802    2.52300E+03    1.52829E+01    9.60024E-02   -8.60956E+01    9.42053E-09    1.10377E-05   -5.07860E-07
   803    2.52503E+03    1.51129E+01    9.61237E-02   -8.44821E+01    9.40231E-09    1.10110E-05   -4.98001E-07
   804    2.52689E+03    1.49475E+01    9.62442E-02   -8.28518E+01    9.38415E-09    1.09839E-05   -4.88136E-07
   805    2.52856E+03    1.47868E+01    9.63640E-02   -8.12039E+01    9.36603E-09    1.09562E-05   -4.78267E-07
   806    2.53003E+03    1.46309E+01    9.64829E-02   -7.95407E+01    9.34798E-09    1.09281E-05   -4.68393E-07
   807    2.53130E+03    1.44799E+01    9.66009E-02   -7.78606E+01    9.32997E-09    1.08994E-05   -4.58516E-07
   808    2.53239E+03    1.43340E+01    9.67181E-02   -7.61666E+01    9.31202E-09    1.08702E-05   -4.48635E-07
   809    2.53326E+03    1.41932E+01    9.68344E-02   -7.44578E+01    9.29412E-09    1.08406E-05   -4.38752E-07
   810    2.53394E+03    1.40575E+01    9.69497E-02   -7.27351E+01    9.27627E-09    1.08104E-05   -4.28866E-07
   811    2.53441E+03    1.39272E+01    9.70640E-02   -7.09998E+01    9.25848E-09    1.07798E-05   -4.18978E-07
   812    2.53469E+03    1.38020E+01    9.71774E-02   -6.92528E+01    9.24073E-09    1.07488E-05   -4.09089E-07
   813    2.53478E+03    1.36821E+01    9.72897E-02   -6.74950E+01    9.22304E-09    1.07172E-05   -3.99199E-07
   814    2.53468E+03    1.35676E+01    9.74010E-02   -6.57270E+01    9.20540E-09    1.06852E-05   -3.89308E-07
   815    2.53441E+03    1.34583E+01    9.75113E-02   -6.39500E+01    9.18781E-09    1.06528E-05   -3.79418E-07
   816    2.53395E+03    1.33545E+01    9.76204E-02   -6.21645E+01    9.17027E-09    1.06199E-05   -3.69529E-07
   817    2.53330E+03    1.32562E+01    9.77284E-02   -6.03713E+01    9.15279E-09    1.05866E-05   -3.59640E-07
   818    2.53247E+03    1.31633E+01    9.78353E-02   -5.85703E+01    9.13535E-09    1.05529E-05   -3.49753E-07
   819    2.53145E+03    1.30759E+01    9.79410E-02   -5.67621E+01    9.11797E-09    1.05187E-05   -3.39869E-07
   820    2.53022E+03    1.29943E+01    9.80455E-02   -5.49471E+01    9.10063E-09    1.04842E-05   -3.29987E-07
   821    2.52878E+03    1.29182E+01    9.81488E-02   -5.31254E+01    9.08335E-09    1.04492E-05   -3.20108E-07
   822    2.52714E+03    1.28480E+01    9.82509E-02   -5.12975E+01    9.06611E-09    1.04138E-05   -3.10233E-07
   823    2.52528E+03    1.27835E+01    9.83517E-02   -4.94638E+01    9.04893E-09    1.03780E-05   -3.00362E-07
   824    2.52321E+03    1.27248E+01    9.84512E-02   -4.76252E+01    9.03179E-09    1.03419E-05   -2.90496E-07
   825    2.52094E+03    1.26720E+01    9.85495E-02   -4.57829E+01    9.01470E-09    1.03054E-05   -2.80635E-07
   826    2.51847E+03    1.26251E+01    9.86464E-02   -4.39381E+01    8.99767E-09    1.02685E-05   -2.70779E-07
   827    2.51581E+03    1.25839E+01    9.87420E-02   -4.20919E+01    8.98068E-09    1.02312E-05   -2.60930E-07
   828    2.51295E+03    1.25487E+01    9.88362E-02   -4.02452E+01    8.96374E-09    1.01935E-05   -2.51087E-07
   829    2.50992E+03    1.25194E+01    9.89291E-02   -3.83993E+01    8.94685E-09    1.01556E-05   -2.41252E-07
   830    2.50670E+03    1.24960E+01    9.90206E-02   -3.65552E+01    8.93000E-09    1.01172E-05   -2.31424E-07
   831    2.50331E+03    1.24784E+01    9.91106E-02   -3.47132E+01    8.91321E-09    1.00786E-05   -2.21605E-07
   832    2.49973E+03    1.24668E+01    9.91993E-02   -3.28738E+01    8.89646E-09    1.00396E-05   -2.11794E-07
   833    2.49596E+03    1.24613E+01    9.92865E-02   -3.10370E+01    8.87976E-09    1.00002E-05   -2.01992E-07
   834    2.49201E+03    1.24617E+01    9.93722E-02   -2.92034E+01    8.86310E-09    9.96057E-06   -1.92200E-07
   835    2.48785E+03    1.24681E+01    9.94565E-02   -2.73732E+01    8.84650E-09    9.92061E-06   -1.82418E-07
   836    2.48349E+03    1.24806E+01    9.95393E-02   -2.55466E+01    8.82994E-09    9.88034E-06   -1.72647E-07
   837    2.47893E+03    1.24992E+01    9.96205E-02   -2.37241E+01    8.81343E-09    9.83977E-06   -1.62887E-07
   838    2.47417E+03    1.25238E+01    9.97003E-02   -2.19065E+01    8.79696E-09    9.79891E-06   -1.53138E-07
   839    2.46921E+03    1.25544E+01    9.97785E-02   -2.00948E+01    8.78054E-09    9.75777E-06   -1.43402E-07
   840    2.46406E+03    1.25910E+01    9.98552E-02   -1.82899E+01    8.76417E-09    9.71634E-06   -1.33679E-07
   841    2.45874E+03    1.26335E+01    9.99303E-02   -1.64927E+01    8.74784E-09    9.67465E-06   -1.23968E-07
   842    2.45323E+03    1.26819E+01    1.00004E-01   -1.47042E+01    8.73156E-09    9.63269E-06   -1.14272E-07
   843    2.44755E+03    1.27361E+01    1.00076E-01   -1.29253E+01    8.71532E-09    9.59047E-06   -1.04589E-07
   844    2.44171E+03    1.27961E+01    1.00146E-01   -1.11569E+01    8.69913E-09    9.54799E-06   -9.49214E-08
   845    2.43569E+03    1.28619E+01    1.00215E-01   -9.39951E+00    8.68298E-09    9.50527E-06   -8.52688E-08
   846    2.42951E+03    1.29335E+01    1.00282E-01   -7.65379E+00    8.66688E-09    9.46232E-06   -7.56319E-08
   847    2.42316E+03    1.30110E+01    1.00348E-01   -5.92014E+00    8.65082E-09    9.41912E-06   -6.60111E-08
   848    2.41663E+03    1.30943E+01    1.00412E-01   -4.19912E+00    8.63481E-09    9.37571E-06   -5.64071E-08
   849    2.40992E+03    1.31835E+01    1.00474E-01   -2.49123E+00    8.61884E-09    9.33208E-06   -4.68202E-08
   850    2.40303E+03    1.32786E+01    1.00535E-01   -7.96986E-01    8.60291E-09    9.28823E-06   -3.72510E-08
   851    2.39597E+03    1.33796E+01    1.00594E-01    8.83109E-01    8.58703E-09    9.24418E-06   -2.77002E-08
   852    2.38873E+03    1.34864E+01    1.00651E-01    2.54859E+00    8.57119E-09    9.19992E-06   -1.81688E-08
   853    2.38131E+03    1.35989E+01    1.00706E-01    4.19901E+00    8.55540E-09    9.15547E-06   -8.65819E-09
   854    2.37373E+03    1.37170E+01    1.00760E-01    5.83391E+00    8.53965E-09    9.11082E-06    8.30391E-10
   855    2.36600E+03    1.38406E+01    1.00813E-01    7.45282E+00    8.52394E-09    9.06597E-06    1.02956E-08
   856    2.35810E+03    1.39697E+01    1.00863E-01    9.05533E+00    8.50827E-09    9.02093E-06    1.97363E-08
   857    2.35007E+03    1.41040E+01    1.00912E-01    1.06410E+01    8.49265E-09    8.97570E-06    2.91511E-08
   858    2.34189E+03    1.42435E+01    1.00959E-01    1.22092E+01    8.47707E-09    8.93028E-06    3.85386E-08
   859    2.33357E+03    1.43882E+01    1.01005E-01    1.37593E+01    8.46153E-09    8.88468E-06    4.78978E-08
   860    2.32511E+03    1.45382E+01    1.01049E-01    1.52904E+01    8.44604E-09    8.83890E-06    5.72271E-08
   861    2.31651E+03    1.46932E+01    1.01091E-01    1.68018E+01    8.43058E-09    8.79293E-06    6.65255E-08
   862    2.30777E+03    1.48534E+01    1.01131E-01    1.82926E+01    8.41517E-09    8.74679E-06    7.57916E-08
   863    2.29890E+03    1.50188E+01    1.01170E-01    1.97620E+01    8.39980E-09    8.70047E-06    8.50240E-08
   864    2.28990E+03    1.51892E+01    1.01207E-01    2.12091E+01    8.38447E-09    8.65398E-06    9.42216E-08
   865    2.28077E+03    1.53647E+01    1.01242E-01    2.26333E+01    8.36919E-09    8.60732E-06    1.03383E-07
   866    2.27151E+03    1.55452E+01    1.01275E-01    2.40343E+01    8.35394E-09    8.56050E-06    1.12507E-07
   867    2.26212E+03    1.57307E+01    1.01307E-01    2.54121E+01    8.33874E-09    8.51350E-06    1.21592E-07
   868    2.25259E+03    1.59210E+01    1.01337E-01    2.67665E+01    8.32358E-09    8.46635E-06    1.30637E-07
   869    2.24295E+03    1.61159E+01    1.01366E-01    2.80974E+01    8.30845E-09    8.41904E-06    1.39641E-07
   870    2.23318E+03    1.63156E+01    1.01392E-01    2.94046E+01    8.29337E-09    8.37157E-06    1.48603E-07
   871    2.22329E+03    1.65198E+01    1.01417E-01    3.06882E+01    8.27833E-09    8.32394E-06    1.57520E-07
   872    2.21329E+03    1.67285E+01    1.01440E-01    3.19478E+01    8.26333E-09    8.27616E-06    1.66393E-07
   873    2.20316E+03    1.69414E+01    1.01462E-01    3.31831E+01    8.24837E-09    8.22823E-06    1.75219E-07
   874    2.19292E+03    1.71586E+01    1.01482E-01    3.43935E+01    8.23345E-09    8.18016E-06    1.83997E-07
   875    2.18258E+03    1.73800E+01    1.01500E-01    3.55785E+01    8.21857E-09    8.13194E-06    1.92726E-07
   876    2.17214E+03    1.76053E+01    1.01517E-01    3.67376E+01    8.20373E-09    8.08358E-06    2.01405E-07
