#    L    TT             EE             BB             TE             PP             PT             PE         
   677    1.80222E+03    3.74635E+01    8.43573E-02   -5.96803E+01    1.22237E-08    9.45302E-06   -1.22468E-06
   678    1.80290E+03    3.75269E+01    8.44103E-02   -6.13666E+01    1.21962E-08    9.50276E-06   -1.22590E-06
   679    1.80378E+03    3.75842E+01    8.44642E-02   -6.30490E+01    1.21688E-08    9.55209E-06   -1.22698E-06
   680    1.80484E+03    3.76356E+01    8.45190E-02   -6.47270E+01    1.21415E-08    9.60101E-06   -1.22791E-06
   681    1.80609E+03    3.76809E+01    8.45745E-02   -6.63995E+01    1.21143E-08    9.64950E-06   -1.22871E-06
   682    1.80753E+03    3.77202E+01    8.46310E-02   -6.80659E+01    1.20872E-08    9.69756E-06   -1.22936E-06
   683    1.80915E+03    3.77533E+01    8.46883E-02   -6.97255E+01    1.20602E-08    9.74517E-06   -1.22988E-06
   684    1.81096E+03    3.77803E+01    8.47465E-02   -7.13775E+01    1.20333E-08    9.79234E-06   -1.23025E-06
   685    1.81294E+03    3.78013E+01    8.48056E-02   -7.30214E+01    1.20064E-08    9.83904E-06   -1.23048E-06
   686    1.81511E+03    3.78162E+01    8.48657E-02   -7.46561E+01    1.19797E-08    9.88528E-06   -1.23058E-06
   687    1.81746E+03    3.78251E+01    8.49266E-02   -7.62817E+01    1.19531E-08    9.93104E-06   -1.23054E-06
   688    1.81999E+03    3.78280E+01    8.49885E-02   -7.78976E+01    1.19266E-08    9.97632E-06   -1.23036E-06
   689    1.82271E+03    3.78249E+01    8.50514E-02   -7.95023E+01    1.19001E-08    1.00211E-05   -1.23004E-06
   690    1.82559E+03    3.78160E+01    8.51152E-02   -8.10951E+01    1.18738E-08    1.00654E-05   -1.22959E-06
   691    1.82866E+03    3.78011E+01    8.51800E-02   -8.26761E+01    1.18475E-08    1.01092E-05   -1.22900E-06
   692    1.83189E+03    3.77803E+01    8.52457E-02   -8.42445E+01    1.18214E-08    1.01524E-05   -1.22827E-06
   693    1.83530E+03    3.77535E+01    8.53124E-02   -8.57996E+01    1.17953E-08    1.01951E-05   -1.22740E-06
   694    1.83888E+03    3.77209E+01    8.53802E-02   -8.73401E+01    1.17693E-08    1.02373E-05   -1.22641E-06
   695    1.84263E+03    3.76824E+01    8.54489E-02   -8.88659E+01    1.17434E-08    1.02789E-05   -1.22527E-06
   696    1.84654E+03    3.76379E+01    8.55186E-02   -9.03757E+01    1.17177E-08    1.03200E-05   -1.22400E-06
   697    1.85062E+03    3.75876E+01    8.55894E-02   -9.18694E+01    1.16920E-08    1.03605E-05   -1.22260E-06
   698    1.85485E+03    3.75314E+01    8.56611E-02   -9.33456E+01    1.16663E-08    1.04005E-05   -1.22107E-06
   699    1.85925E+03    3.74694E+01    8.57339E-02   -9.48044E+01    1.16408E-08    1.04398E-05   -1.21940E-06
   700    1.86380E+03    3.74016E+01    8.58077E-02   -9.62451E+01    1.16154E-08    1.04786E-05   -1.21760E-06
   701    1.86850E+03    3.73281E+01    8.58826E-02   -9.76669E+01    1.15901E-08    1.05168E-05   -1.21566E-06
   702    1.87335E+03    3.72488E+01    8.59585E-02   -9.90692E+01    1.15648E-08    1.05544E-05   -1.21360E-06
   703    1.87835E+03    3.71639E+01    8.60354E-02   -1.00452E+02    1.15396E-08    1.05913E-05   -1.21140E-06
   704    1.88350E+03    3.70733E+01    8.61133E-02   -1.01813E+02    1.15146E-08    1.06277E-05   -1.20908E-06
   705    1.88878E+03    3.69771E+01    8.61923E-02   -1.03153E+02    1.14896E-08    1.06635E-05   -1.20662E-06
   706    1.89422E+03    3.68755E+01    8.62724E-02   -1.04471E+02    1.14647E-08    1.06986E-05   -1.20404E-06
   707    1.89978E+03    3.67684E+01    8.63535E-02   -1.05767E+02    1.14399E-08    1.07331E-05   -1.20133E-06
   708    1.90548E+03    3.66558E+01    8.64357E-02   -1.07040E+02    1.14151E-08    1.07671E-05   -1.19850E-06
   709    1.91131E+03    3.65380E+01    8.65189E-02   -1.08289E+02    1.13905E-08    1.08004E-05   -1.19554E-06
   710    1.91727E+03    3.64149E+01    8.66032E-02   -1.09514E+02    1.13659E-08    1.08331E-05   -1.19245E-06
   711    1.92335E+03    3.62866E+01    8.66885E-02   -1.10715E+02    1.13415E-08    1.08651E-05   -1.18924E-06
   712    1.92956E+03    3.61530E+01    8.67749E-02   -1.11890E+02    1.13171E-08    1.08966E-05   -1.18591E-06
   713    1.93589E+03    3.60144E+01    8.68623E-02   -1.13039E+02    1.12928E-08    1.09274E-05   -1.18246E-06
   714    1.94232E+03    3.58707E+01    8.69508E-02   -1.14162E+02    1.12685E-08    1.09576E-05   -1.17888E-06
   715    1.94888E+03    3.57219E+01    8.70403E-02   -1.15259E+02    1.12444E-08    1.09872E-05   -1.17518E-06
   716    1.95553E+03    3.55682E+01    8.71309E-02   -1.16328E+02    1.12203E-08    1.10161E-05   -1.17137E-06
   717    1.96229E+03    3.54095E+01    8.72225E-02   -1.17369E+02    1.11964E-08    1.10444E-05   -1.16743E-06
   718    1.96915E+03    3.52460E+01    8.73151E-02   -1.18381E+02    1.11725E-08    1.10721E-05   -1.16338E-06
   719    1.97610E+03    3.50777E+01    8.74087E-02   -1.19364E+02    1.11487E-08    1.10991E-05   -1.15921E-06
   720    1.98315E+03    3.49047E+01    8.75033E-02   -1.20319E+02    1.11249E-08    1.11255E-05   -1.15493E-06
   721    1.99029E+03    3.47272E+01    8.75990E-02   -1.21243E+02    1.11013E-08    1.11513E-05   -1.15053E-06
   722    1.99751E+03    3.45452E+01    8.76956E-02   -1.22138E+02    1.10777E-08    1.11764E-05   -1.14601E-06
   723    2.00483E+03    3.43589E+01    8.77932E-02   -1.23003E+02    1.10542E-08    1.12008E-05   -1.14138E-06
   724    2.01222E+03    3.41684E+01    8.78918E-02   -1.23837E+02    1.10308E-08    1.12246E-05   -1.13664E-06
   725    2.01970E+03    3.39738E+01    8.79913E-02   -1.24641E+02    1.10075E-08    1.12478E-05   -1.13179E-06
   726    2.02725E+03    3.37751E+01    8.80918E-02   -1.25413E+02    1.09842E-08    1.12703E-05   -1.12682E-06
   727    2.03487E+03    3.35724E+01    8.81932E-02   -1.26154E+02    1.09611E-08    1.12922E-05   -1.12175E-06
   728    2.04257E+03    3.33658E+01    8.82956E-02   -1.26864E+02    1.09380E-08    1.13134E-05   -1.11656E-06
   729    2.05032E+03    3.31556E+01    8.83989E-02   -1.27540E+02    1.09150E-08    1.13339E-05   -1.11127E-06
   730    2.05814E+03    3.29415E+01    8.85030E-02   -1.28185E+02    1.08920E-08    1.13538E-05   -1.10587E-06
   731    2.06602E+03    3.27238E+01    8.86080E-02   -1.28797E+02    1.08692E-08    1.13730E-05   -1.10036E-06
   732    2.07394E+03    3.25026E+01    8.87139E-02   -1.29375E+02    1.08464E-08    1.13916E-05   -1.09475E-06
   733    2.08192E+03    3.22781E+01    8.88207E-02   -1.29920E+02    1.08237E-08    1.14095E-05   -1.08903E-06
   734    2.08994E+03    3.20501E+01    8.89283E-02   -1.30431E+02    1.08010E-08    1.14267E-05   -1.08320E-06
   735    2.09799E+03    3.18189E+01    8.90366E-02   -1.30908E+02    1.07785E-08    1.14432E-05   -1.07728E-06
   736    2.10609E+03    3.15847E+01    8.91458E-02   -1.31351E+02    1.07560E-08    1.14591E-05   -1.07125E-06
   737    2.11422E+03    3.13474E+01    8.92558E-02   -1.31759E+02    1.07336E-08    1.14743E-05   -1.06512E-06
   738    2.12237E+03    3.11073E+01    8.93665E-02   -1.32132E+02    1.07113E-08    1.14888E-05   -1.05888E-06
   739    2.13056E+03    3.08643E+01    8.94780E-02   -1.32471E+02    1.06890E-08    1.15027E-05   -1.05255E-06
   740    2.13876E+03    3.06188E+01    8.95902E-02   -1.32773E+02    1.06668E-08    1.15158E-05   -1.04612E-06
   741    2.14697E+03    3.03707E+01    8.97031E-02   -1.33041E+02    1.06447E-08    1.15283E-05   -1.03959E-06
   742    2.15519E+03    3.01202E+01    8.98167E-02   -1.33274E+02    1.06227E-08    1.15401E-05   -1.03296E-06
   743    2.16342E+03    2.98674E+01    8.99309E-02   -1.33471E+02    1.06007E-08    1.15512E-05   -1.02624E-06
   744    2.17165E+03    2.96125E+01    9.00458E-02   -1.33633E+02    1.05788E-08    1.15616E-05   -1.01942E-06
   745    2.17987E+03    2.93555E+01    9.01613E-02   -1.33758E+02    1.05570E-08    1.15713E-05   -1.01250E-06
   746    2.18809E+03    2.90967E+01    9.02774E-02   -1.33848E+02    1.05352E-08    1.15803E-05   -1.00549E-06
   747    2.19629E+03    2.88360E+01    9.03941E-02   -1.33902E+02    1.05135E-08    1.15887E-05   -9.98391E-07
   748    2.20448E+03    2.85736E+01    9.05114E-02   -1.33921E+02    1.04919E-08    1.15963E-05   -9.91195E-07
   749    2.21265E+03    2.83096E+01    9.06292E-02   -1.33903E+02    1.04704E-08    1.16032E-05   -9.83908E-07
   750    2.22080E+03    2.80442E+01    9.07474E-02   -1.33850E+02    1.04489E-08    1.16094E-05   -9.76531E-07
   751    2.22891E+03    2.77774E+01    9.08662E-02   -1.33760E+02    1.04275E-08    1.16149E-05   -9.69063E-07
   752    2.23699E+03    2.75094E+01    9.09854E-02   -1.33634E+02    1.04062E-08    1.16197E-05   -9.61507E-07
   753    2.24504E+03    2.72402E+01    9.11051E-02   -1.33473E+02    1.03849E-08    1.16239E-05   -9.53865E-07
   754    2.25304E+03    2.69700E+01    9.12253E-02   -1.33276E+02    1.03637E-08    1.16273E-05   -9.46137E-07
   755    2.26101E+03    2.66990E+01    9.13459E-02   -1.33043E+02    1.03426E-08    1.16300E-05   -9.38326E-07
   756    2.26892E+03    2.64273E+01    9.14668E-02   -1.32774E+02    1.03215E-08    1.16320E-05   -9.30434E-07
   757    2.27679E+03    2.61550E+01    9.15882E-02   -1.32470E+02    1.03005E-08    1.16334E-05   -9.22461E-07
   758    2.28461E+03    2.58822E+01    9.17099E-02   -1.32132E+02    1.02796E-08    1.16341E-05   -9.14411E-07
   759    2.29238E+03    2.56092E+01    9.18321E-02   -1.31758E+02    1.02587E-08    1.16340E-05   -9.06283E-07
   760    2.30009E+03    2.53360E+01    9.19545E-02   -1.31350E+02    1.02379E-08    1.16334E-05   -8.98081E-07
   761    2.30774E+03    2.50627E+01    9.20773E-02   -1.30907E+02    1.02172E-08    1.16320E-05   -8.89805E-07
   762    2.31532E+03    2.47895E+01    9.22004E-02   -1.30428E+02    1.01965E-08    1.16300E-05   -8.81457E-07
   763    2.32284E+03    2.45165E+01    9.23237E-02   -1.29916E+02    1.01759E-08    1.16273E-05   -8.73040E-07
   764    2.33028E+03    2.42437E+01    9.24474E-02   -1.29369E+02    1.01554E-08    1.16239E-05   -8.64554E-07
   765    2.33764E+03    2.39713E+01    9.25713E-02   -1.28787E+02    1.01349E-08    1.16199E-05   -8.56001E-07
   766    2.34492E+03    2.36995E+01    9.26954E-02   -1.28171E+02    1.01145E-08    1.16152E-05   -8.47384E-07
   767    2.35211E+03    2.34282E+01    9.28197E-02   -1.27520E+02    1.00942E-08    1.16099E-05   -8.38703E-07
   768    2.35921E+03    2.31577E+01    9.29443E-02   -1.26834E+02    1.00739E-08    1.16039E-05   -8.29960E-07
   769    2.36620E+03    2.28882E+01    9.30690E-02   -1.26115E+02    1.00537E-08    1.15973E-05   -8.21157E-07
   770    2.37309E+03    2.26196E+01    9.31938E-02   -1.25362E+02    1.00335E-08    1.15900E-05   -8.12296E-07
   771    2.37988E+03    2.23522E+01    9.33188E-02   -1.24576E+02    1.00134E-08    1.15821E-05   -8.03378E-07
   772    2.38656E+03    2.20862E+01    9.34439E-02   -1.23758E+02    9.99342E-09    1.15736E-05   -7.94405E-07
   773    2.39312E+03    2.18216E+01    9.35691E-02   -1.22907E+02    9.97346E-09    1.15644E-05   -7.85379E-07
   774    2.39956E+03    2.15586E+01    9.36944E-02   -1.22024E+02    9.95356E-09    1.15546E-05   -7.76301E-07
   775    2.40589E+03    2.12972E+01    9.38196E-02   -1.21110E+02    9.93373E-09    1.15441E-05   -7.67173E-07
   776    2.41209E+03    2.10378E+01    9.39450E-02   -1.20166E+02    9.91395E-09    1.15331E-05   -7.57997E-07
   777    2.41818E+03    2.07802E+01    9.40703E-02   -1.19190E+02    9.89424E-09    1.15214E-05   -7.48773E-07
   778    2.42414E+03    2.05247E+01    9.41955E-02   -1.18185E+02    9.87459E-09    1.15091E-05   -7.39505E-07
   779    2.42998E+03    2.02713E+01    9.43208E-02   -1.17149E+02    9.85500E-09    1.14962E-05   -7.30193E-07
   780    2.43570E+03    2.00202E+01    9.44459E-02   -1.16086E+02    9.83547E-09    1.14827E-05   -7.20840E-07
   781    2.44129E+03    1.97715E+01    9.45710E-02   -1.14993E+02    9.81600E-09    1.14686E-05   -7.11446E-07
   782    2.44675E+03    1.95252E+01    9.46959E-02   -1.13873E+02    9.79659E-09    1.14539E-05   -7.02014E-07
   783    2.45208E+03    1.92816E+01    9.48207E-02   -1.12723E+02    9.77724E-09    1.14385E-05   -6.92545E-07
   784    2.45727E+03    1.90406E+01    9.49453E-02   -1.11546E+02    9.75795E-09    1.14226E-05   -6.83041E-07
   785    2.46232E+03    1.88023E+01    9.50698E-02   -1.10341E+02    9.73872E-09    1.14061E-05   -6.73504E-07
   786    2.46721E+03    1.85669E+01    9.51940E-02   -1.09108E+02    9.71954E-09    1.13890E-05   -6.63935E-07
   787    2.47196E+03    1.83345E+01    9.53179E-02   -1.07848E+02    9.70043E-09    1.13713E-05   -6.54336E-07
   788    2.47655E+03    1.81051E+01    9.54416E-02   -1.06559E+02    9.68137E-09    1.13530E-05   -6.44708E-07
   789    2.48096E+03    1.78790E+01    9.55650E-02   -1.05245E+02    9.66237E-09    1.13341E-05   -6.35053E-07
   790    2.48522E+03    1.76561E+01    9.56881E-02   -1.03904E+02    9.64343E-09    1.13147E-05   -6.25374E-07
   791    2.48932E+03    1.74367E+01    9.58108E-02   -1.02539E+02    9.62455E-09    1.12947E-05   -6.15670E-07
   792    2.49324E+03    1.72210E+01    9.59332E-02   -1.01150E+02    9.60572E-09    1.12741E-05   -6.05945E-07
   793    2.49700E+03    1.70091E+01    9.60552E-02   -9.97371E+01    9.58695E-09    1.12530E-05   -5.96200E-07
   794    2.50059E+03    1.68009E+01    9.61767E-02   -9.83021E+01    9.56824E-09    1.12313E-05   -5.86437E-07
   795    2.50401E+03    1.65969E+01    9.62978E-02   -9.68461E+01    9.54958E-09    1.12090E-05   -5.76656E-07
   796    2.50725E+03    1.63969E+01    9.64185E-02   -9.53684E+01    9.53098E-09    1.11862E-05   -5.66860E-07
   797    2.51033E+03    1.62010E+01    9.65386E-02   -9.38705E+01    9.51244E-09    1.11628E-05   -5.57051E-07
   798    2.51323E+03    1.60093E+01    9.66582E-02   -9.23522E+01    9.49394E-09    1.11388E-05   -5.47230E-07
   799    2.51596E+03    1.58218E+01    9.67773E-02   -9.08143E+01    9.47551E-09    1.11144E-05   -5.37399E-07
   800    2.51852E+03    1.56386E+01    9.68958E-02   -8.92561E+01    9.45713E-09    1.10893E-05   -5.27559E-07
   801    2.52090E+03    1.54598E+01    9.70138E-02   -8.76798E+01    9.43880E-09    1.10638E-05   -5.17713E-07
   802    2.52312E+03    1.52852E+01    9.71311E-02   -8.60845E+01    9.42053E-09    1.10377E-05   -5.07860E-07
   803    2.52515E+03    1.51152E+01    9.72477E-02   -8.44709E+01    9.40231E-09    1.10110E-05   -4.98001E-07
   804    2.52701E+03    1.49497E+01    9.73637E-02   -8.28406E+01    9.38415E-09    1.09839E-05   -4.88136E-07
   805    2.52868E+03    1.47890E+01    9.74789E-02   -8.11928E+01    9.36603E-09    1.09562E-05   -4.78267E-07
   806    2.53015E+03    1.46331E+01    9.75934E-02   -7.95296E+01    9.34798E-09    1.09281E-05   -4.68393E-07
   807    2.53143E+03    1.44821E+01    9.77072E-02   -7.78495E+01    9.32997E-09    1.08994E-05   -4.58516E-07
   808    2.53251E+03    1.43361E+01    9.78201E-02   -7.61555E+01    9.31202E-09    1.08702E-05   -4.48635E-07
   809    2.53339E+03    1.41953E+01    9.79322E-02   -7.44468E+01    9.29412E-09    1.08406E-05   -4.38752E-07
   810    2.53406E+03    1.40597E+01    9.80435E-02   -7.27240E+01    9.27627E-09    1.08104E-05   -4.28866E-07
   811    2.53453E+03    1.39293E+01    9.81538E-02   -7.09888E+01    9.25848E-09    1.07798E-05   -4.18978E-07
   812    2.53482E+03    1.38041E+01    9.82633E-02   -6.92418E+01    9.24073E-09    1.07488E-05   -4.09089E-07
   813    2.53491E+03    1.36842E+01    9.83718E-02   -6.74840E+01    9.22304E-09    1.07172E-05   -3.99199E-07
   814    2.53481E+03    1.35696E+01    9.84793E-02   -6.57161E+01    9.20540E-09    1.06852E-05   -3.89308E-07
   815    2.53453E+03    1.34604E+01    9.85859E-02   -6.39391E+01    9.18781E-09    1.06528E-05   -3.79418E-07
   816    2.53407E+03    1.33565E+01    9.86914E-02   -6.21537E+01    9.17027E-09    1.06199E-05   -3.69529E-07
   817    2.53343E+03    1.32581E+01    9.87959E-02   -6.03605E+01    9.15279E-09    1.05866E-05   -3.59640E-07
   818    2.53260E+03    1.31653E+01    9.88993E-02   -5.85597E+01    9.13535E-09    1.05529E-05   -3.49753E-07
   819    2.53157E+03    1.30779E+01    9.90016E-02   -5.67515E+01    9.11797E-09    1.05187E-05   -3.39869E-07
   820    2.53035E+03    1.29962E+01    9.91028E-02   -5.49365E+01    9.10063E-09    1.04842E-05   -3.29987E-07
   821    2.52891E+03    1.29201E+01    9.92028E-02   -5.31150E+01    9.08335E-09    1.04492E-05   -3.20108E-07
   822    2.52727E+03    1.28498E+01    9.93017E-02   -5.12871E+01    9.06611E-09    1.04138E-05   -3.10233E-07
   823    2.52541E+03    1.27853E+01    9.93994E-02   -4.94534E+01    9.04893E-09    1.03780E-05   -3.00362E-07
   824    2.52334E+03    1.27267E+01    9.94959E-02   -4.76149E+01    9.03179E-09    1.03419E-05   -2.90496E-07
   825    2.52107E+03    1.26738E+01    9.95911E-02   -4.57727E+01    9.01470E-09    1.03054E-05   -2.80635E-07
   826    2.51860E+03    1.26269E+01    9.96851E-02   -4.39280E+01    8.99767E-09    1.02685E-05   -2.70779E-07
   827    2.51593E+03    1.25857E+01    9.97778E-02   -4.20819E+01    8.98068E-09    1.02312E-05   -2.60930E-07
   828    2.51308E+03    1.25505E+01    9.98693E-02   -4.02353E+01    8.96374E-09    1.01935E-05   -2.51087E-07
   829    2.51004E+03    1.25211E+01    9.99594E-02   -3.83895E+01    8.94685E-09    1.01556E-05   -2.41252E-07
   830    2.50683E+03    1.24977E+01    1.00048E-01   -3.65455E+01    8.93000E-09    1.01172E-05   -2.31424E-07
   831    2.50344E+03    1.24801E+01    1.00136E-01   -3.47036E+01    8.91321E-09    1.00786E-05   -2.21605E-07
   832    2.49986E+03    1.24685E+01    1.00222E-01   -3.28642E+01    8.89646E-09    1.00396E-05   -2.11794E-07
   833    2.49609E+03    1.24629E+01    1.00306E-01   -3.10276E+01    8.87976E-09    1.00002E-05   -2.01992E-07
   834    2.49213E+03    1.24633E+01    1.00390E-01   -2.91940E+01    8.86310E-09    9.96057E-06   -1.92200E-07
   835    2.48798E+03    1.24698E+01    1.00471E-01   -2.73639E+01    8.84650E-09    9.92061E-06   -1.82418E-07
   836    2.48362E+03    1.24822E+01    1.00552E-01   -2.55374E+01    8.82994E-09    9.88034E-06   -1.72647E-07
   837    2.47905E+03    1.25008E+01    1.00631E-01   -2.37151E+01    8.81343E-09    9.83977E-06   -1.62887E-07
   838    2.47430E+03    1.25254E+01    1.00708E-01   -2.18976E+01    8.79696E-09    9.79891E-06   -1.53138E-07
   839    2.46933E+03    1.25560E+01    1.00784E-01   -2.00860E+01    8.78054E-09    9.75777E-06   -1.43402E-07
   840    2.46419E+03    1.25926E+01    1.00859E-01   -1.82811E+01    8.76417E-09    9.71634E-06   -1.33679E-07
   841    2.45886E+03    1.26350E+01    1.00932E-01   -1.64841E+01    8.74784E-09    9.67465E-06   -1.23968E-07
   842    2.45336E+03    1.26834E+01    1.01003E-01   -1.46956E+01    8.73156E-09    9.63269E-06   -1.14272E-07
   843    2.44767E+03    1.27376E+01    1.01073E-01   -1.29168E+01    8.71532E-09    9.59047E-06   -1.04589E-07
   844    2.44183E+03    1.27976E+01    1.01142E-01   -1.11486E+01    8.69913E-09    9.54799E-06   -9.49214E-08
   845    2.43582E+03    1.28634E+01    1.01209E-01   -9.39130E+00    8.68298E-09    9.50527E-06   -8.52688E-08
   846    2.42964E+03    1.29350E+01    1.01274E-01   -7.64568E+00    8.66688E-09    9.46232E-06   -7.56319E-08
