#    L    TT             EE             BB             TE             PP             PT             PE         
   831    2.50326E+03    1.24777E+01    9.86728E-02   -3.47173E+01    8.91321E-09    1.00786E-05   -2.21605E-07
   832    2.49968E+03    1.24661E+01    9.87625E-02   -3.28778E+01    8.89646E-09    1.00396E-05   -2.11794E-07
   833    2.49591E+03    1.24605E+01    9.88508E-02   -3.10411E+01    8.87976E-09    1.00002E-05   -2.01992E-07
   834    2.49195E+03    1.24610E+01    9.89376E-02   -2.92074E+01    8.86310E-09    9.96057E-06   -1.92200E-07
   835    2.48780E+03    1.24674E+01    9.90229E-02   -2.73771E+01    8.84650E-09    9.92061E-06   -1.82418E-07
   836    2.48344E+03    1.24799E+01    9.91067E-02   -2.55505E+01    8.82994E-09    9.88034E-06   -1.72647E-07
   837    2.47887E+03    1.24985E+01    9.91890E-02   -2.37280E+01    8.81343E-09    9.83977E-06   -1.62887E-07
   838    2.47412E+03    1.25231E+01    9.92697E-02   -2.19103E+01    8.79696E-09    9.79891E-06   -1.53138E-07
   839    2.46915E+03    1.25537E+01    9.93488E-02   -2.00986E+01    8.78054E-09    9.75777E-06   -1.43402E-07
   840    2.46401E+03    1.25903E+01    9.94265E-02   -1.82936E+01    8.76417E-09    9.71634E-06   -1.33679E-07
   841    2.45868E+03    1.26328E+01    9.95025E-02   -1.64964E+01    8.74784E-09    9.67465E-06   -1.23968E-07
   842    2.45318E+03    1.26812E+01    9.95769E-02   -1.47078E+01    8.73156E-09    9.63269E-06   -1.14272E-07
   843    2.44750E+03    1.27355E+01    9.96498E-02   -1.29289E+01    8.71532E-09    9.59047E-06   -1.04589E-07
   844    2.44166E+03    1.27954E+01    9.97210E-02   -1.11604E+01    8.69913E-09    9.54799E-06   -9.49214E-08
   845    2.43564E+03    1.28612E+01    9.97906E-02   -9.40302E+00    8.68298E-09    9.50527E-06   -8.52688E-08
   846    2.42946E+03    1.29328E+01    9.98586E-02   -7.65725E+00    8.66688E-09    9.46232E-06   -7.56319E-08
   847    2.42310E+03    1.30103E+01    9.99249E-02   -5.92356E+00    8.65082E-09    9.41912E-06   -6.60111E-08
   848    2.41658E+03    1.30937E+01    9.99896E-02   -4.20250E+00    8.63481E-09    9.37571E-06   -5.64071E-08
   849    2.40987E+03    1.31829E+01    1.00053E-01   -2.49456E+00    8.61884E-09    9.33208E-06   -4.68202E-08
   850    2.40298E+03    1.32780E+01    1.00114E-01   -8.00279E-01    8.60291E-09    9.28823E-06   -3.72510E-08
   851    2.39592E+03    1.33790E+01    1.00174E-01    8.79858E-01    8.58703E-09    9.24418E-06   -2.77002E-08
   852    2.38867E+03    1.34858E+01    1.00232E-01    2.54538E+00    8.57119E-09    9.19992E-06   -1.81688E-08
   853    2.38126E+03    1.35983E+01    1.00288E-01    4.19584E+00    8.55540E-09    9.15547E-06   -8.65819E-09
   854    2.37368E+03    1.37164E+01    1.00343E-01    5.83078E+00    8.53965E-09    9.11082E-06    8.30391E-10
   855    2.36595E+03    1.38400E+01    1.00396E-01    7.44973E+00    8.52394E-09    9.06597E-06    1.02956E-08
   856    2.35805E+03    1.39691E+01    1.00447E-01    9.05228E+00    8.50827E-09    9.02093E-06    1.97363E-08
   857    2.35002E+03    1.41034E+01    1.00496E-01    1.06380E+01    8.49265E-09    8.97570E-06    2.91511E-08
   858    2.34184E+03    1.42429E+01    1.00544E-01    1.22062E+01    8.47707E-09    8.93028E-06    3.85386E-08
   859    2.33352E+03    1.43877E+01    1.00590E-01    1.37563E+01    8.46153E-09    8.88468E-06    4.78978E-08
   860    2.32506E+03    1.45376E+01    1.00635E-01    1.52875E+01    8.44604E-09    8.83890E-06    5.72271E-08
   861    2.31646E+03    1.46927E+01    1.00677E-01    1.67989E+01    8.43058E-09    8.79293E-06    6.65255E-08
   862    2.30772E+03    1.48528E+01    1.00718E-01    1.82897E+01    8.41517E-09    8.74679E-06    7.57916E-08
   863    2.29886E+03    1.50182E+01    1.00758E-01    1.97592E+01    8.39980E-09    8.70047E-06    8.50240E-08
   864    2.28985E+03    1.51886E+01    1.00795E-01    2.12063E+01    8.38447E-09    8.65398E-06    9.42216E-08
   865    2.28072E+03    1.53641E+01    1.00831E-01    2.26306E+01    8.36919E-09    8.60732E-06    1.03383E-07
   866    2.27146E+03    1.55447E+01    1.00865E-01    2.40316E+01    8.35394E-09    8.56050E-06    1.12507E-07
   867    2.26207E+03    1.57301E+01    1.00897E-01    2.54095E+01    8.33874E-09    8.51350E-06    1.21592E-07
   868    2.25255E+03    1.59204E+01    1.00928E-01    2.67638E+01    8.32358E-09    8.46635E-06    1.30637E-07
   869    2.24291E+03    1.61154E+01    1.00957E-01    2.80948E+01    8.30845E-09    8.41904E-06    1.39641E-07
   870    2.23314E+03    1.63151E+01    1.00984E-01    2.94021E+01    8.29337E-09    8.37157E-06    1.48603E-07
   871    2.22325E+03    1.65193E+01    1.01010E-01    3.06856E+01    8.27833E-09    8.32394E-06    1.57520E-07
   872    2.21324E+03    1.67279E+01    1.01034E-01    3.19453E+01    8.26333E-09    8.27616E-06    1.66393E-07
   873    2.20311E+03    1.69408E+01    1.01056E-01    3.31806E+01    8.24837E-09    8.22823E-06    1.75219E-07
   874    2.19288E+03    1.71580E+01    1.01076E-01    3.43910E+01    8.23345E-09    8.18016E-06    1.83997E-07
   875    2.18254E+03    1.73794E+01    1.01095E-01    3.55760E+01    8.21857E-09    8.13194E-06    1.92726E-07
   876    2.17210E+03    1.76047E+01    1.01112E-01    3.67352E+01    8.20373E-09    8.08358E-06    2.01405E-07
   877    2.16156E+03    1.78340E+01    1.01128E-01    3.78678E+01    8.18893E-09    8.03508E-06    2.10033E-07
   878    2.15094E+03    1.80670E+01    1.01142E-01    3.89736E+01    8.17417E-09    7.98644E-06    2.18607E-07
   879    2.14023E+03    1.83037E+01    1.01154E-01    4.00519E+01    8.15945E-09    7.93767E-06    2.27128E-07
   880    2.12944E+03    1.85440E+01    1.01164E-01    4.11023E+01    8.14477E-09    7.88876E-06    2.35593E-07
   881    2.11856E+03    1.87879E+01    1.01173E-01    4.21244E+01    8.13013E-09    7.83973E-06    2.44001E-07
   882    2.10761E+03    1.90352E+01    1.01181E-01    4.31176E+01    8.11552E-09    7.79056E-06    2.52351E-07
   883    2.09658E+03    1.92859E+01    1.01186E-01    4.40816E+01    8.10096E-09    7.74128E-06    2.60642E-07
   884    2.08548E+03    1.95399E+01    1.01191E-01    4.50159E+01    8.08643E-09    7.69187E-06    2.68873E-07
   885    2.07430E+03    1.97972E+01    1.01193E-01    4.59201E+01    8.07194E-09    7.64234E-06    2.77042E-07
   886    2.06305E+03    2.00576E+01    1.01194E-01    4.67937E+01    8.05749E-09    7.59270E-06    2.85147E-07
   887    2.05172E+03    2.03210E+01    1.01194E-01    4.76366E+01    8.04308E-09    7.54294E-06    2.93188E-07
   888    2.04034E+03    2.05875E+01    1.01192E-01    4.84489E+01    8.02871E-09    7.49307E-06    3.01164E-07
   889    2.02888E+03    2.08567E+01    1.01188E-01    4.92307E+01    8.01437E-09    7.44309E-06    3.09073E-07
   890    2.01738E+03    2.11286E+01    1.01183E-01    4.99817E+01    8.00007E-09    7.39300E-06    3.16913E-07
   891    2.00581E+03    2.14032E+01    1.01177E-01    5.07020E+01    7.98581E-09    7.34281E-06    3.24684E-07
   892    1.99419E+03    2.16802E+01    1.01169E-01    5.13916E+01    7.97159E-09    7.29252E-06    3.32384E-07
   893    1.98252E+03    2.19596E+01    1.01159E-01    5.20505E+01    7.95740E-09    7.24213E-06    3.40012E-07
   894    1.97081E+03    2.22412E+01    1.01148E-01    5.26785E+01    7.94325E-09    7.19164E-06    3.47566E-07
   895    1.95905E+03    2.25250E+01    1.01136E-01    5.32756E+01    7.92914E-09    7.14106E-06    3.55046E-07
   896    1.94726E+03    2.28107E+01    1.01123E-01    5.38416E+01    7.91506E-09    7.09038E-06    3.62450E-07
   897    1.93543E+03    2.30982E+01    1.01108E-01    5.43764E+01    7.90103E-09    7.03962E-06    3.69777E-07
   898    1.92357E+03    2.33874E+01    1.01091E-01    5.48800E+01    7.88702E-09    6.98877E-06    3.77025E-07
   899    1.91169E+03    2.36782E+01    1.01074E-01    5.53521E+01    7.87306E-09    6.93783E-06    3.84193E-07
   900    1.89978E+03    2.39704E+01    1.01055E-01    5.57928E+01    7.85913E-09    6.88682E-06    3.91281E-07
   901    1.88784E+03    2.42639E+01    1.01035E-01    5.62018E+01    7.84523E-09    6.83572E-06    3.98286E-07
   902    1.87590E+03    2.45586E+01    1.01013E-01    5.65792E+01    7.83137E-09    6.78455E-06    4.05209E-07
   903    1.86394E+03    2.48544E+01    1.00990E-01    5.69247E+01    7.81755E-09    6.73332E-06    4.12049E-07
   904    1.85198E+03    2.51511E+01    1.00967E-01    5.72384E+01    7.80376E-09    6.68201E-06    4.18807E-07
   905    1.84001E+03    2.54486E+01    1.00942E-01    5.75202E+01    7.79001E-09    6.63065E-06    4.25482E-07
   906    1.82803E+03    2.57470E+01    1.00915E-01    5.77698E+01    7.77630E-09    6.57924E-06    4.32075E-07
   907    1.81607E+03    2.60459E+01    1.00888E-01    5.79874E+01    7.76262E-09    6.52778E-06    4.38586E-07
   908    1.80411E+03    2.63453E+01    1.00860E-01    5.81729E+01    7.74897E-09    6.47628E-06    4.45014E-07
   909    1.79216E+03    2.66451E+01    1.00830E-01    5.83263E+01    7.73536E-09    6.42473E-06    4.51360E-07
   910    1.78022E+03    2.69453E+01    1.00799E-01    5.84478E+01    7.72178E-09    6.37316E-06    4.57623E-07
   911    1.76829E+03    2.72455E+01    1.00768E-01    5.85375E+01    7.70824E-09    6.32155E-06    4.63803E-07
   912    1.75639E+03    2.75458E+01    1.00735E-01    5.85954E+01    7.69474E-09    6.26992E-06    4.69901E-07
   913    1.74452E+03    2.78462E+01    1.00701E-01    5.86216E+01    7.68126E-09    6.21828E-06    4.75916E-07
   914    1.73266E+03    2.81463E+01    1.00667E-01    5.86161E+01    7.66783E-09    6.16662E-06    4.81849E-07
   915    1.72083E+03    2.84462E+01    1.00631E-01    5.85791E+01    7.65443E-09    6.11496E-06    4.87699E-07
   916    1.70904E+03    2.87457E+01    1.00595E-01    5.85108E+01    7.64106E-09    6.06329E-06    4.93466E-07
   917    1.69727E+03    2.90446E+01    1.00558E-01    5.84111E+01    7.62772E-09    6.01162E-06    4.99151E-07
   918    1.68554E+03    2.93429E+01    1.00519E-01    5.82803E+01    7.61442E-09    5.95997E-06    5.04753E-07
   919    1.67385E+03    2.96404E+01    1.00480E-01    5.81185E+01    7.60116E-09    5.90832E-06    5.10272E-07
   920    1.66220E+03    2.99370E+01    1.00441E-01    5.79259E+01    7.58792E-09    5.85670E-06    5.15708E-07
   921    1.65059E+03    3.02325E+01    1.00400E-01    5.77024E+01    7.57473E-09    5.80509E-06    5.21062E-07
   922    1.63903E+03    3.05269E+01    1.00359E-01    5.74486E+01    7.56156E-09    5.75352E-06    5.26332E-07
   923    1.62753E+03    3.08200E+01    1.00317E-01    5.71646E+01    7.54843E-09    5.70198E-06    5.31520E-07
   924    1.61607E+03    3.11118E+01    1.00274E-01    5.68509E+01    7.53533E-09    5.65048E-06    5.36625E-07
   925    1.60467E+03    3.14021E+01    1.00231E-01    5.65077E+01    7.52227E-09    5.59902E-06    5.41648E-07
   926    1.59333E+03    3.16908E+01    1.00187E-01    5.61354E+01    7.50924E-09    5.54760E-06    5.46587E-07
   927    1.58206E+03    3.19777E+01    1.00142E-01    5.57342E+01    7.49624E-09    5.49625E-06    5.51444E-07
   928    1.57085E+03    3.22629E+01    1.00097E-01    5.53047E+01    7.48327E-09    5.44495E-06    5.56217E-07
   929    1.55972E+03    3.25461E+01    1.00051E-01    5.48469E+01    7.47034E-09    5.39372E-06    5.60908E-07
   930    1.54866E+03    3.28272E+01    1.00005E-01    5.43611E+01    7.45744E-09    5.34255E-06    5.65515E-07
   931    1.53766E+03    3.31062E+01    9.99579E-02    5.38477E+01    7.44457E-09    5.29146E-06    5.70040E-07
   932    1.52676E+03    3.33828E+01    9.99106E-02    5.33068E+01    7.43174E-09    5.24045E-06    5.74482E-07
   933    1.51592E+03    3.36571E+01    9.98629E-02    5.27388E+01    7.41894E-09    5.18952E-06    5.78840E-07
   934    1.50518E+03    3.39288E+01    9.98147E-02    5.21438E+01    7.40617E-09    5.13868E-06    5.83116E-07
   935    1.49451E+03    3.41978E+01    9.97662E-02    5.15221E+01    7.39343E-09    5.08794E-06    5.87308E-07
   936    1.48393E+03    3.44640E+01    9.97173E-02    5.08742E+01    7.38072E-09    5.03730E-06    5.91418E-07
   937    1.47344E+03    3.47274E+01    9.96681E-02    5.02003E+01    7.36805E-09    4.98676E-06    5.95444E-07
   938    1.46304E+03    3.49878E+01    9.96186E-02    4.95007E+01    7.35541E-09    4.93633E-06    5.99387E-07
   939    1.45274E+03    3.52451E+01    9.95688E-02    4.87760E+01    7.34280E-09    4.88602E-06    6.03247E-07
   940    1.44253E+03    3.54991E+01    9.95187E-02    4.80264E+01    7.33022E-09    4.83583E-06    6.07024E-07
   941    1.43242E+03    3.57499E+01    9.94684E-02    4.72521E+01    7.31767E-09    4.78576E-06    6.10717E-07
   942    1.42241E+03    3.59972E+01    9.94179E-02    4.64537E+01    7.30516E-09    4.73582E-06    6.14328E-07
   943    1.41251E+03    3.62410E+01    9.93673E-02    4.56316E+01    7.29268E-09    4.68602E-06    6.17855E-07
   944    1.40270E+03    3.64812E+01    9.93165E-02    4.47862E+01    7.28022E-09    4.63636E-06    6.21299E-07
   945    1.39301E+03    3.67177E+01    9.92655E-02    4.39178E+01    7.26780E-09    4.58684E-06    6.24659E-07
   946    1.38342E+03    3.69504E+01    9.92145E-02    4.30271E+01    7.25541E-09    4.53748E-06    6.27937E-07
   947    1.37395E+03    3.71792E+01    9.91635E-02    4.21144E+01    7.24305E-09    4.48827E-06    6.31131E-07
   948    1.36459E+03    3.74041E+01    9.91124E-02    4.11802E+01    7.23072E-09    4.43922E-06    6.34241E-07
   949    1.35534E+03    3.76249E+01    9.90613E-02    4.02248E+01    7.21842E-09    4.39034E-06    6.37268E-07
   950    1.34621E+03    3.78416E+01    9.90102E-02    3.92488E+01    7.20615E-09    4.34163E-06    6.40212E-07
   951    1.33720E+03    3.80541E+01    9.89592E-02    3.82526E+01    7.19392E-09    4.29310E-06    6.43073E-07
   952    1.32831E+03    3.82622E+01    9.89083E-02    3.72366E+01    7.18171E-09    4.24474E-06    6.45850E-07
   953    1.31954E+03    3.84659E+01    9.88574E-02    3.62013E+01    7.16953E-09    4.19657E-06    6.48545E-07
   954    1.31089E+03    3.86651E+01    9.88067E-02    3.51471E+01    7.15738E-09    4.14858E-06    6.51158E-07
   955    1.30236E+03    3.88597E+01    9.87562E-02    3.40745E+01    7.14527E-09    4.10077E-06    6.53689E-07
   956    1.29396E+03    3.90496E+01    9.87058E-02    3.29839E+01    7.13318E-09    4.05315E-06    6.56139E-07
   957    1.28569E+03    3.92347E+01    9.86556E-02    3.18758E+01    7.12113E-09    4.00573E-06    6.58507E-07
   958    1.27755E+03    3.94151E+01    9.86057E-02    3.07510E+01    7.10910E-09    3.95849E-06    6.60796E-07
   959    1.26953E+03    3.95907E+01    9.85560E-02    2.96100E+01    7.09710E-09    3.91145E-06    6.63004E-07
   960    1.26165E+03    3.97614E+01    9.85066E-02    2.84535E+01    7.08513E-09    3.86461E-06    6.65132E-07
   961    1.25390E+03    3.99272E+01    9.84576E-02    2.72818E+01    7.07319E-09    3.81797E-06    6.67181E-07
   962    1.24629E+03    4.00880E+01    9.84088E-02    2.60958E+01    7.06129E-09    3.77152E-06    6.69152E-07
   963    1.23881E+03    4.02438E+01    9.83605E-02    2.48961E+01    7.04941E-09    3.72529E-06    6.71044E-07
   964    1.23147E+03    4.03945E+01    9.83125E-02    2.36831E+01    7.03756E-09    3.67926E-06    6.72857E-07
   965    1.22426E+03    4.05402E+01    9.82649E-02    2.24572E+01    7.02574E-09    3.63344E-06    6.74594E-07
   966    1.21719E+03    4.06806E+01    9.82178E-02    2.12191E+01    7.01395E-09    3.58782E-06    6.76253E-07
   967    1.21027E+03    4.08158E+01    9.81711E-02    1.99694E+01    7.00218E-09    3.54243E-06    6.77835E-07
   968    1.20348E+03    4.09456E+01    9.81249E-02    1.87083E+01    6.99045E-09    3.49725E-06    6.79341E-07
   969    1.19683E+03    4.10701E+01    9.80792E-02    1.74366E+01    6.97874E-09    3.45228E-06    6.80771E-07
   970    1.19032E+03    4.11891E+01    9.80341E-02    1.61547E+01    6.96707E-09    3.40754E-06    6.82125E-07
   971    1.18395E+03    4.13027E+01    9.79895E-02    1.48632E+01    6.95542E-09    3.36302E-06    6.83404E-07
   972    1.17773E+03    4.14107E+01    9.79454E-02    1.35626E+01    6.94380E-09    3.31872E-06    6.84609E-07
   973    1.17164E+03    4.15132E+01    9.79020E-02    1.22536E+01    6.93221E-09    3.27465E-06    6.85739E-07
   974    1.16571E+03    4.16102E+01    9.78591E-02    1.09366E+01    6.92065E-09    3.23082E-06    6.86796E-07
   975    1.15990E+03    4.17015E+01    9.78169E-02    9.61243E+00    6.90912E-09    3.18721E-06    6.87778E-07
   976    1.15424E+03    4.17873E+01    9.77754E-02    8.28141E+00    6.89762E-09    3.14384E-06    6.88688E-07
   977    1.14873E+03    4.18673E+01    9.77345E-02    6.94430E+00    6.88614E-09    3.10070E-06    6.89525E-07
   978    1.14336E+03    4.19417E+01    9.76944E-02    5.60152E+00    6.87469E-09    3.05780E-06    6.90290E-07
   979    1.13814E+03    4.20104E+01    9.76549E-02    4.25368E+00    6.86327E-09    3.01515E-06    6.90983E-07
   980    1.13306E+03    4.20734E+01    9.76162E-02    2.90130E+00    6.85188E-09    2.97273E-06    6.91605E-07
   981    1.12812E+03    4.21307E+01    9.75782E-02    1.54492E+00    6.84051E-09    2.93057E-06    6.92156E-07
   982    1.12332E+03    4.21823E+01    9.75410E-02    1.85077E-01    6.82918E-09    2.88865E-06    6.92636E-07
   983    1.11867E+03    4.22282E+01    9.75046E-02   -1.17769E+00    6.81787E-09    2.84698E-06    6.93046E-07
   984    1.11416E+03    4.22683E+01    9.74689E-02   -2.54286E+00    6.80659E-09    2.80556E-06    6.93386E-07
   985    1.10980E+03    4.23026E+01    9.74341E-02   -3.90994E+00    6.79534E-09    2.76440E-06    6.93657E-07
   986    1.10557E+03    4.23312E+01    9.74001E-02   -5.27845E+00    6.78411E-09    2.72350E-06    6.93859E-07
   987    1.10149E+03    4.23540E+01    9.73670E-02   -6.64793E+00    6.77291E-09    2.68286E-06    6.93993E-07
   988    1.09756E+03    4.23709E+01    9.73347E-02   -8.01790E+00    6.76174E-09    2.64248E-06    6.94058E-07
   989    1.09376E+03    4.23820E+01    9.73033E-02   -9.38789E+00    6.75060E-09    2.60236E-06    6.94056E-07
   990    1.09011E+03    4.23871E+01    9.72727E-02   -1.07574E+01    6.73948E-09    2.56251E-06    6.93986E-07
   991    1.08659E+03    4.23864E+01    9.72431E-02   -1.21260E+01    6.72839E-09    2.52293E-06    6.93850E-07
   992    1.08323E+03    4.23798E+01    9.72144E-02   -1.34930E+01    6.71733E-09    2.48361E-06    6.93647E-07
   993    1.08000E+03    4.23672E+01    9.71866E-02   -1.48579E+01    6.70629E-09    2.44458E-06    6.93378E-07
   994    1.07691E+03    4.23489E+01    9.71597E-02   -1.62201E+01    6.69528E-09    2.40582E-06    6.93044E-07
   995    1.07396E+03    4.23247E+01    9.71337E-02   -1.75791E+01    6.68430E-09    2.36733E-06    6.92644E-07
   996    1.07115E+03    4.22947E+01    9.71087E-02   -1.89341E+01    6.67334E-09    2.32913E-06    6.92179E-07
   997    1.06848E+03    4.22588E+01    9.70847E-02   -2.02847E+01    6.66241E-09    2.29121E-06    6.91651E-07
   998    1.06595E+03    4.22171E+01    9.70616E-02   -2.16302E+01    6.65151E-09    2.25358E-06    6.91058E-07
   999    1.06355E+03    4.21697E+01    9.70395E-02   -2.29700E+01    6.64063E-09    2.21623E-06    6.90402E-07
  1000    1.06130E+03    4.21165E+01    9.70184E-02   -2.43034E+01    6.62978E-09    2.17917E-06    6.89682E-07
  1001    1.05917E+03    4.20575E+01    9.69983E-02   -2.56298E+01    6.61896E-09    2.14241E-06    6.88900E-07
  1002    1.05718E+03    4.19926E+01    9.69791E-02   -2.69485E+01    6.60816E-09    2.10593E-06    6.88055E-07
  1003    1.05532E+03    4.19220E+01    9.69610E-02   -2.82589E+01    6.59739E-09    2.06976E-06    6.87149E-07
